link,price,bedrooms,bathrooms,receptions,area,address,date,description,title,image
https://www.zoopla.co.uk//new-homes/details/54769774,"£415,000",1,1,NA,577 sq. ft*,"Abbott Road, Canning Town E14",16th Apr 2020,"When you're working from home, you don't need to go far to access on-site amenities. With a fully equipped gym, a residents' lounge and a 24-hour concierge service, Aberfeldy Village offers convenience right on your doorstep.",1 bed flat for sale,https://lid.zoocdn.com/354/255/6c089063119b685c29781e57294ac1e442afd088.jpg
https://www.zoopla.co.uk//new-homes/details/54769772,"£545,000",2,2,NA,812 sq. ft*,"Abbott Road, Canning Town E14",16th Apr 2020,"When you're working from home, you don't need to go far to access on-site amenities. With a fully equipped gym, a residents' lounge and a 24-hour concierge service, Aberfeldy Village offers convenience right on your doorstep. Available on Help to Buy.",2 bed flat for sale,https://lid.zoocdn.com/354/255/c1e0fd4b8baa94fa21f59631d7d1bb10aa1571f7.jpg
https://www.zoopla.co.uk//new-homes/details/54769773,"£445,000",1,1,NA,576 sq. ft*,"Abbott Road, Canning Town E14",16th Apr 2020,"When you're working from home, you don't need to go far to access on-site amenities. With a fully equipped gym, a residents' lounge and a 24-hour concierge service, Aberfeldy Village offers convenience right on your doorstep.",1 bed flat for sale,https://lid.zoocdn.com/354/255/c5b9e2207215b6289b20d9453d0648b4318d38da.jpg
https://www.zoopla.co.uk//new-homes/details/54769293,"£6,399,950",4,3,2,NA,"Albert Embankment, Lambeth, London SE1",15th Apr 2020,"Luxury and spacious 4 bedroom 3 bathroom apartment on the high floor of Tower One development located on the Southbank of the river Thames. Facilities to include 19th floor skyline club lounge with the gym, spa, infinity pool, wellness",4 bed flat for sale,https://lid.zoocdn.com/354/255/8a960e8653537aede2dc37676dec187731f6ea45.png
https://www.zoopla.co.uk//new-homes/details/54768946,"£4,139,950",3,2,1,NA,"Bolsover Street, Fitzrovia, London W1W",15th Apr 2020,"Luxury and spacious 3 bed 2 bathroom apartment for sale in a sought after development in Fitzrovia area. A few mins walk to Regent's Park and Fitzrovia which are home to a range of shops, cafes, pubs, bars and restaurants. Facilities: Concierge and lift",3 bed flat for sale,https://lid.zoocdn.com/354/255/8ae35e6e21582867b6fcd25545860f11a2a6bcde.png
https://www.zoopla.co.uk//new-homes/details/54768941,"£1,759,950",2,2,1,NA,"Bolsover Street, Fitzrovia, London W1W",15th Apr 2020,"Stunning and spacious 2 bed flat for sale in a sought after development in Fitzrovia area. A few mins walk to Regent's Park and Fitzrovia which are home to a range of shops, cafes, pubs, bars and restaurants. Facilities: Concierge and lift.",2 bed flat for sale,https://lid.zoocdn.com/354/255/0709c284ba5e263cf7560accde49637612e841b4.png
https://www.zoopla.co.uk//new-homes/details/54768936,"£949,950",1,1,1,NA,"Bolsover Street, Fitzrovia, London W1W",15th Apr 2020,"Spacious and luxury one bed flat for sale in a sought after development in Fitzrovia area. Few mins walk to Regent's Park and Fitzrovia which are home to a range of shops, cafes, pubs, bars and restaurants. Facilities: Concierge and lift.",1 bed flat for sale,https://lid.zoocdn.com/354/255/7be808b1f0745f6a9e7ddf443ef139d75e36ac04.png
https://www.zoopla.co.uk//for-sale/details/54768893,"£5,000,000",3,3,1,NA,"Brick Street, London W1J",15th Apr 2020,A rare freehold in the heart of Mayfair. Unashamedly tall with a gorgeous roof terrace this property has been maximised vertically with 3 bathrooms and 3 Double Bedrooms. Set back from already a quiet street two of the main attributes this (truncated),3 bed mews house for sale,https://lid.zoocdn.com/354/255/6a3969be0533d153bc115dc433d525997b459e99.jpg
https://www.zoopla.co.uk//new-homes/details/52050484,"£360,000",2,NA,NA,679 sq. ft*,"Church Road, Croydon CR0",15th Apr 2020,"40% london help to buy! - a unique first floor warehouse conversion apartment with two bedrooms in the centre of Croydon with vaulted ceilings, just moments from George Street Tram, East Croydon station and the forthcoming Westfield development! Chain ...",2 bed maisonette for sale,https://lid.zoocdn.com/354/255/b4289d85edc35ddaffe6944b7d4c2b4b23d99e40.jpg
https://www.zoopla.co.uk//for-sale/details/54768871,"£675,000",1,NA,NA,NA,"Pemberton Row, Holborn, London EC4A",15th Apr 2020,"A charming one bedroom garden flat set within an attractive period building. The flat provides a spacious and well balanced living space, double bedroom with walk-in wardrobe, separate kitchen and enjoys the use of a private patio garden. (contd...)",1 bed flat for sale,https://lid.zoocdn.com/354/255/529e0ef9a635ae8ee866038874f05f13afd98b95.jpg
https://www.zoopla.co.uk//for-sale/details/54768715,"£325,000",2,NA,NA,NA,"Brookside Close, South Harrow, Harrow, Middlesex HA2",15th Apr 2020,"Ideal for first time buyers or investment buyers this well presented two double bedroom second floor flat is ideally situated for local shops, schools and transport links. Offered with no upper chain.",2 bed flat for sale,https://lid.zoocdn.com/354/255/b631b18b5c273fc81e3478fc1b389495580b9059.jpg
https://www.zoopla.co.uk//for-sale/details/47915944,"£780,000",2,2,1,NA,"Kensington Apartments, Cityscape, Aldgate E1",15th Apr 2020,"Enjoy stunning views of london from your private balcony on the 8th floor of Kensington Apartments. It includes a spacious open-plan living room, generous private balcony with fantastic views, high specification kitchen with fully integrated Siemens ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/6075bba9848662fa25adc94d381e28178aecf602.jpg
https://www.zoopla.co.uk//for-sale/details/53203413,"£800,000",4,2,2,NA,"Clarence Avenue, New Malden, Surrey KT3",15th Apr 2020,"A deceptively large refurbished four bedroom, two bathrooms eot family home. Situated within the highly sought after local catchment area for Primary and Secondary schools, bus route and easy walking to New Malden station and shops. Osp, (truncated)",4 bed end terrace house for sale,https://lid.zoocdn.com/354/255/f82ff037620e987a56b8c37da1aa06699b6513e9.jpg
https://www.zoopla.co.uk//new-homes/details/54768607,"£6,700,000",2,2,1,"1,836 sq. ft*","One Kensington Gardens, Kensington Road, London W8",15th Apr 2020,Exceptional two bedroom apartment on the third floor of this stunning development on De Vere Gardens,2 bed flat for sale,https://lid.zoocdn.com/354/255/438b707722b456170257e09ca29136a6625a45a0.jpg
https://www.zoopla.co.uk//new-homes/details/54768606,"£3,350,000",2,2,1,"1,350 sq. ft*","One Kensington Gardens, Kensington Road, London W8",15th Apr 2020,A beautiful two bedroom apartment within a development of 97 residences designed by award-winning architect David Chipperfield. Ready for occupation.,2 bed flat for sale,https://lid.zoocdn.com/354/255/afbcfd3eb7b019555633e410a74fadb77452836f.jpg
https://www.zoopla.co.uk//new-homes/details/54768608,"£18,000,000",3,3,1,"4,042 sq. ft*","One Kensington Gardens, Kensington Road, London W8",15th Apr 2020,An exceptional three bedroom lateral apartment with views over Kensington Gardens within a development of 97 residences designed by award-winning architect David Chipperfield. Ready for occupation.,3 bed flat for sale,https://lid.zoocdn.com/354/255/de4928468314b9bb6b1b79660c7192d1398c8f2d.jpg
https://www.zoopla.co.uk//new-homes/details/54768588,"£1,400,000",2,2,1,NA,"Palace View, 1 Lambeth High Street, London SE1",15th Apr 2020,"Prime London office on site at Palace View. A brand new two bedroom apartment with an aspect of Lambeth Palace, offering 1,002 sq ft of internal space, available for sale within this exceptional boutique development, offering high specification ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/9b282bf10da7c7b2e7632adbca05f8f22fb53987.jpg
https://www.zoopla.co.uk//new-homes/details/54768584,"£950,000",2,2,1,NA,"South Lambeth Road, Vauxhall, London SW8",15th Apr 2020,"**virtual tour available** Brand new luxury two-bedroom two-bathroom apartments with panoramic views of London's skyline - situated in Keybridge Lofts, the uk's tallest residential brick tower. The development offers a (truncated)",2 bed flat for sale,https://lid.zoocdn.com/354/255/0156bf63d635b803cdf9ecf808c9ea448046a184.jpg
https://www.zoopla.co.uk//new-homes/details/54361497,"£1,795,000",2,NA,NA,NA,"W6, Holborn, London EC1N",15th Apr 2020,"Two Bedroom apartment for sale within a gated mews in Holborn - Pinks Mews is a stunning new collection of 35 beautifully crafted homes in the heart of Holborn, 190meters from Chancery Lane Underground station.Tucked well away from the hustle an",2 bed mews house for sale,https://lid.zoocdn.com/354/255/911740dc088ab4bdb2e77c149d594a1e9ba70ac2.jpg
https://www.zoopla.co.uk//new-homes/details/54361483,"£1,595,000",2,NA,NA,NA,"Pinks Mews, Holborn, London EC1N",15th Apr 2020,"Available now, stunning 2 bedroom appartments - Pinks Mews is a stunning new collection of 35 beautifully crafted homes in the heart of Holborn, 190meters from Chancery Lane Underground station.Tucked well away from the hustle and bustle of Holb",2 bed mews house for sale,https://lid.zoocdn.com/354/255/f922173df93aab0f3aedf18fb980e5bd8072b2c2.jpg
https://www.zoopla.co.uk//new-homes/details/54361477,"£1,995,000",2,NA,NA,NA,"W16, Holborn, London EC1N",15th Apr 2020,"Just Launched- 2 bedroom Penthouse Apartment - Pinks Mews is a stunning new collection of 35 beautifully crafted homes in the heart of Holborn, 190meters from Chancery Lane Underground station.Tucked well away from the hustle and bustle of Holb",2 bed mews house for sale,https://lid.zoocdn.com/354/255/e6a3dfff4005bd2f5d9f746671007eda7a60109e.jpg
https://www.zoopla.co.uk//new-homes/details/54361492,"£1,795,000",2,NA,NA,NA,"Pinks Mews, Holborn, London EC1N",15th Apr 2020,"Premier duplex loft apartment, in a private gated mews located in Holborn - Pinks Mews is a stunning new collection of 35 beautifully crafted homes in the heart of Holborn, 190meters from Chancery Lane Underground station.Tucked well away from t",2 bed mews house for sale,https://lid.zoocdn.com/354/255/caa1969950c2245dd762d7e6c75674d752578bd3.jpg
https://www.zoopla.co.uk//for-sale/details/54768399,"£1,400,000",3,2,2,NA,"Lyndhurst Road, Hampstead, London NW3",15th Apr 2020,"Situated on the lower ground and ground floor of this fabulous period conversion, this 3 bedroom split-level flat benefits from a mature private Garden and 1 Ensuite bedroom. The property is situated on Lyndhurst Road, ideally positioned a short walk ...",3 bed flat for sale,https://lid.zoocdn.com/354/255/6027cf09b4c1384c0851739b2b2feca560661a29.jpg
https://www.zoopla.co.uk//for-sale/details/54768392,"£397,000",1,1,1,NA,"Lakeside Drive, Park Royal, London NW10",15th Apr 2020,"A bright 1 bedroom apartment set on the 3th floor of Bodiam Court, part of the Royal Waterside development. The property is naturally bright throughout and features a private balcony with views on the park and lake. Park Royal Leisure Centre is close ...",1 bed flat for sale,https://lid.zoocdn.com/354/255/827d81d8d6af2037f4d0f01e8485d7a933a67c26.jpg
https://www.zoopla.co.uk//new-homes/details/54768386,"£620,000",3,2,1,NA,"Park Royal, London NW10",15th Apr 2020,Luxury Brand New Three Bedroom Flat in a unique Development in Park Royal.,3 bed flat for sale,https://lid.zoocdn.com/354/255/1f70c8f92d6f7089e7e50acebc08384935b53213.jpg
https://www.zoopla.co.uk//new-homes/details/54768380,"£499,000",2,2,1,NA,"Park Royal, London NW10",15th Apr 2020,Luxury Brand New Two Bedroom Flat in a unique Development in Park Royal.,2 bed flat for sale,https://lid.zoocdn.com/354/255/d9dc2a4e58b16836bde30900a703887cc631fc17.png
https://www.zoopla.co.uk//new-homes/details/54768264,"£380,000",1,1,1,NA,"Park Royal, London NW10",15th Apr 2020,Luxury Brand New One Bedroom Flat in a unique Development in Park Royal.,1 bed flat for sale,https://lid.zoocdn.com/354/255/c2bfe8f4540e3331886821c14892a39460666253.jpg
https://www.zoopla.co.uk//new-homes/details/54768251,"£750,000",3,2,1,NA,"Alperton, London HA0",15th Apr 2020,Luxury Brand New Three Bedroom Flat in a unique Development in Alperton.,3 bed flat for sale,https://lid.zoocdn.com/354/255/f858ffe14132c482d60b71c8067364656fd02a16.jpg
https://www.zoopla.co.uk//new-homes/details/54768240,"£613,000",2,2,1,NA,"Alperton, London HA0",15th Apr 2020,Luxury Brand New Two Bedroom Flat in a unique Development in Alperton.,2 bed flat for sale,https://lid.zoocdn.com/354/255/d9dc2a4e58b16836bde30900a703887cc631fc17.png
https://www.zoopla.co.uk//new-homes/details/54768050,"£395,000",1,1,1,NA,"Eastman Village, London HA1",15th Apr 2020,Luxury Brand New One Bedroom Flat in a unique Development in Alperton.,1 bed flat for sale,https://lid.zoocdn.com/354/255/c2bfe8f4540e3331886821c14892a39460666253.jpg
https://www.zoopla.co.uk//new-homes/details/54767037,"£433,000",2,2,1,NA,"Eastman Village, London HA1",15th Apr 2020,Luxury Brand New Two Bedroom Flat in a unique Development in Eastman Village.,2 bed flat for sale,https://lid.zoocdn.com/354/255/1f70c8f92d6f7089e7e50acebc08384935b53213.jpg
https://www.zoopla.co.uk//new-homes/details/54766994,"£340,000",1,1,1,NA,"Eastman Village, London HA1",15th Apr 2020,Luxury Brand New One Bedroom Flat in a unique Development in Eastman Village.,1 bed flat for sale,https://lid.zoocdn.com/354/255/c2bfe8f4540e3331886821c14892a39460666253.jpg
https://www.zoopla.co.uk//for-sale/details/54766971,"£499,950",1,1,1,NA,"Tachbrook Street, London SW1V",15th Apr 2020,"This superb one bedroom 3rd floor flat offered for sale in a popular location. Benefits include modern kitchen, large lounge, balcony, double bedroom and superb views. You may download, store and use the material for your own personal use and ...",1 bed flat for sale,https://lid.zoocdn.com/354/255/f553ccac7db2e922a2a423d679328364644a31f8.jpg
https://www.zoopla.co.uk//for-sale/details/54766967,"£675,000",3,2,1,90 sq. m*,"St. Georges Road, London NW11",15th Apr 2020,"Newly constructed, 3 double bedroom duplex apartment, located on a quiet residential road with easy access to Golders Green Tube, high street and places of worship. The property benefits from an open plan living room and kosher kitchen, which ...",3 bed flat for sale,https://lid.zoocdn.com/354/255/f1ab79ecd47e1d5bc40acdf1f971f6ce964694db.jpg
